date;EUR_official;EUR_black_market_vente;EUR_black_market_Achat;USD_black_market_vente;USD_official;GBP_exdz_buy;GBP_exdz_sell;GBP_official;GBP_official_sell;CAD_exdz_buy;CAD_exdz_sell;CAD_official_buy;CAD_official_sell;CHF_exdz_buy;CHF_exdz_sell;CHF_official_buy;CHF_official_sell;TRY_exdz_buy;TRY_exdz_sell;TRY_official_buy;TRY_official_sell;CNY_exdz_buy;CNY_exdz_sell;CNY_official_buy;CNY_official_sell;AED_exdz_buy;AED_exdz_sell;AED_official_buy;AED_official_sell;MAD_exdz_buy;MAD_exdz_sell;MAD_official_buy;MAD_official_sell;TND_exdz_buy;TND_exdz_sell;TND_official_buy;TND_official_sell;SAR_exdz_buy;SAR_exdz_sell;SAR_official_buy;SAR_official_sell;JPY_exdz_buy;JPY_exdz_sell;JPY_official_buy;JPY_official_sell;AUD_exdz_buy;AUD_exdz_sell;AUD_official_buy;AUD_official_sell;QAR_exdz_buy;QAR_exdz_sell;QAR_official_buy;QAR_official_sell;EGP_black_market_vente;EGP_black_market_Achat;EGP_official_sell
28/09/2020;150.6588;194.5;;;129.5655;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/09/2020;151.0552;196.5;;;129.3447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/09/2020;151.4702;199.0;;;129.1416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/10/2020;151.468;201.0;;169.0;129.1067;219.0;219.0;166.242;169.5668;126.0;126.0;97.1049;99.047;185.1358;188.8385;140.4352;143.2439;21.9375;22.3762;16.6407;16.9735;25.0454;25.5463;18.9982;19.3782;46.3028;47.2289;35.1231;35.8256;18.4036;18.7717;13.9601;14.2393;61.5845;62.8162;46.7151;47.6494;45.3412;46.248;34.3937;35.0816;1.6109;1.6432;1.222;1.2464;122.2439;124.6888;92.7284;94.583;46.7085;47.6427;35.4309;36.1395;10.7991;11.0151;8.3555
02/10/2020;151.3662;201.0;;;129.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/10/2020;;201.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/10/2020;;201.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/10/2020;151.3916;201.0;;;129.1241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/10/2020;151.8396;201.0;;;128.8687;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/10/2020;151.7355;201.0;;;128.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/10/2020;151.685;201.0;;;128.9674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/10/2020;151.9262;201.0;;;128.8165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/10/2020;;201.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/10/2020;;201.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/10/2020;152.0663;201.0;;;128.7061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/10/2020;151.7916;201.0;;;128.828;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/10/2020;151.4462;201.0;;;129.0661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/10/2020;151.469;201.0;;169.0;129.0196;219.0;219.0;166.5339;169.8646;126.0;126.0;97.6298;99.5824;186.2625;189.9877;141.1122;143.9344;21.4611;21.8904;16.2589;16.5841;25.3274;25.834;19.188;19.5718;46.3755;47.303;35.134;35.8367;18.4529;18.822;13.9799;14.2595;61.8171;63.0535;46.8326;47.7693;45.4147;46.323;34.4061;35.0942;1.6158;1.6481;1.2241;1.2486;120.9007;123.3188;91.5942;93.4261;46.783;47.7187;35.4428;36.1517;10.85;11.067;8.3843
16/10/2020;151.2696;201.0;;;129.1357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/10/2020;;201.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/10/2020;;201.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/10/2020;151.3577;201.0;;;129.0952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/10/2020;151.7146;201.0;;;128.9268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/10/2020;152.3457;201.0;;;128.5726;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/10/2020;152.4215;201.0;;;128.4739;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/10/2020;152.2322;201.0;;;128.6016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/10/2020;;201.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/10/2020;;201.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/10/2020;152.2528;201.0;;;128.619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/10/2020;152.1659;201.0;;169.0;128.6597;219.0;219.0;167.8443;171.2012;126.0;126.0;97.4965;99.4464;186.7719;190.5074;141.4242;144.2527;20.6402;21.053;15.6288;15.9414;25.3032;25.8092;19.1596;19.5428;46.2277;47.1523;35.0037;35.7038;18.4776;18.8472;13.9913;14.2711;61.6649;62.8982;46.6928;47.6267;45.27;46.1754;34.2786;34.9642;1.629;1.6616;1.2335;1.2582;121.4639;123.8932;91.9727;93.8122;46.634;47.5667;35.3114;36.0176;10.8151;11.0314;8.353
28/10/2020;151.7088;201.0;;;128.8397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/10/2020;151.3827;200.5;;;129.0835;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/10/2020;150.9816;200.5;;;129.2983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/10/2020;;200.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/11/2020;;200.0;;170.0;128.7622;217.0;217.0;166.5316;169.8622;127.0;127.0;96.6756;98.6091;186.3765;190.1041;140.4474;143.2563;20.45;20.859;15.4105;15.7187;25.5327;26.0434;19.2406;19.6254;46.5206;47.451;35.0564;35.7575;18.5187;18.8891;13.9551;14.2342;61.5748;62.8063;46.4008;47.3288;45.5605;46.4717;34.3329;35.0196;1.6333;1.666;1.2308;1.2554;119.9509;122.3499;90.3912;92.199;46.9294;47.868;35.3645;36.0718;10.8803;11.0979;8.363
02/11/2020;150.5787;200.0;;;129.5189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/11/2020;151.037;200.0;;;129.2461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/11/2020;150.8178;200.0;;;129.3796;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/11/2020;151.5056;200.0;;;128.9848;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/11/2020;152.265;200.0;;;128.5262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/11/2020;;200.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/11/2020;;200.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/11/2020;152.5828;200.0;;;128.3287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/11/2020;152.0538;200.0;;;128.6248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/11/2020;151.9604;200.0;;;128.6655;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/11/2020;151.6826;200.0;;;128.8339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/11/2020;152.0264;200.0;;;128.6887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/11/2020;;200.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/11/2020;;200.0;;170.0;129.0;217.0;217.0;170.551;173.962;127.0;127.0;98.3344;100.3011;185.7381;189.4528;141.4342;144.2629;22.145;22.5879;16.8627;17.2;25.6431;26.156;19.5265;19.917;46.1232;47.0456;35.1215;35.8239;18.5319;18.9026;14.1115;14.3937;61.592;62.8239;46.9006;47.8386;45.1697;46.0731;34.3954;35.0833;1.6185;1.6509;1.2324;1.257;123.5854;126.0571;94.1067;95.9888;46.5281;47.4587;35.4298;36.1384;10.8433;11.0602;8.422
16/11/2020;152.3457;200.0;;;128.4913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/11/2020;152.3086;200.0;;;128.5088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/11/2020;152.534;200.0;;;128.3578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/11/2020;152.2702;200.0;;;128.5089;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/11/2020;152.4747;200.0;;;128.4159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/11/2020;;200.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/11/2020;;200.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/11/2020;152.4346;200.0;;;128.3984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/11/2020;152.2486;200.0;;;128.4798;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/11/2020;152.7171;200.0;;;128.2475;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/11/2020;153.1585;200.0;;;128.3487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/11/2020;153.6743;200.0;;170.0;128.9214;217.0;217.0;171.5302;174.9608;127.0;127.0;99.2238;101.2083;186.3738;190.1012;142.5039;145.354;21.5171;21.9475;16.4523;16.7813;25.6334;26.1461;19.5997;19.9917;45.9001;46.8181;35.0958;35.7977;18.5724;18.9439;14.2007;14.4847;61.5408;62.7716;47.0549;47.996;44.9533;45.8524;34.3719;35.0593;1.6193;1.6517;1.2381;1.2629;124.512;127.0022;95.2036;97.1077;46.3067;47.2328;35.4067;36.1148;10.7797;10.9953;8.4071
28/11/2020;;203.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/11/2020;;205.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/11/2020;154.3977;208.0;;;129.1328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/12/2020;154.5747;211.0;;170.0;129.4812;221.0;221.0;173.0401;176.5009;129.0;129.0;99.6763;101.6698;191.647;195.48;143.3151;146.1814;22.0394;22.4802;16.4812;16.8108;26.2297;26.7543;19.6148;20.0071;46.9318;47.8704;35.0959;35.7978;19.0213;19.4017;14.2243;14.5088;63.2159;64.4802;47.2733;48.2188;45.9606;46.8798;34.3697;35.0571;1.6526;1.6857;1.2358;1.2605;127.2696;129.815;95.1732;97.0767;47.3468;48.2938;35.4063;36.1144;11.0112;11.2315;8.399
02/12/2020;155.7776;211.0;;;129.2867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/12/2020;157.6304;211.0;;;130.1279;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/12/2020;158.4419;211.0;;;130.4961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/12/2020;;211.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/12/2020;;211.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/12/2020;158.5193;211.0;;;131.1052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/12/2020;158.7435;211.0;;;131.1008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/12/2020;158.9927;211.0;;;131.1172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/12/2020;158.8855;211.0;;;131.4624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/12/2020;159.1422;211.0;;;131.3488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/12/2020;;211.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/12/2020;;211.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/12/2020;159.6487;211.0;;;131.5171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/12/2020;160.4034;211.0;;170.0;132.2206;221.0;221.0;177.3186;180.865;129.0;129.0;103.8356;105.9123;193.9881;197.8678;148.9052;151.8833;21.9286;22.3671;16.8324;17.169;26.2711;26.7966;20.1657;20.569;46.7725;47.708;35.9026;36.6207;18.59;18.9618;14.2696;14.555;63.4984;64.7683;48.7413;49.7161;45.7952;46.7111;35.1524;35.8554;1.6576;1.6907;1.2723;1.2977;129.8144;132.4107;99.6455;101.6384;47.1834;48.1271;36.218;36.9424;10.9352;11.1539;8.5618
16/12/2020;160.8176;211.0;;;132.273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/12/2020;161.4143;211.0;;;132.1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/12/2020;161.7735;211.0;;;132.1625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/12/2020;;211.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/12/2020;;211.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/12/2020;161.4793;211.0;;;132.6918;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/12/2020;161.8182;211.0;;;132.4641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/12/2020;161.2601;211.0;;;132.3703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/12/2020;161.4425;211.0;;;132.2703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/12/2020;161.2875;211.0;;;132.295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/12/2020;;211.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/12/2020;;211.0;;170.0;132.1375;221.0;221.0;179.2986;182.8846;129.0;129.0;102.9127;104.971;192.7208;196.5753;148.5391;151.5099;22.6138;23.0661;17.4295;17.7781;26.207;26.7311;20.199;20.603;46.6772;47.6108;35.9763;36.6958;19.1127;19.495;14.7311;15.0257;63.5881;64.8599;49.0104;49.9906;45.6792;46.5928;35.2071;35.9112;1.6562;1.6894;1.2765;1.302;130.4957;133.1056;100.5792;102.5908;47.0514;47.9924;36.2647;36.99;10.9448;11.1636;8.6043
28/12/2020;161.5943;211.0;;;132.2159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/12/2020;161.6442;210.5;;;132.2081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/12/2020;161.9741;210.5;;;132.1644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/12/2020;162.4034;210.0;;;132.1319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/01/2021;;210.0;;170.0;132.0704;225.0;225.0;180.5799;184.1915;130.0;130.0;103.747;105.8219;192.4006;196.2486;148.3937;151.3616;23.0181;23.4785;17.7533;18.1084;26.211;26.7352;20.2159;20.6202;46.6178;47.5502;35.9551;36.6742;19.1817;19.5653;14.7943;15.0902;63.5504;64.8214;49.0148;49.9951;45.6499;46.5629;35.2086;35.9128;1.6586;1.6918;1.2793;1.3049;131.7356;134.3703;101.6043;103.6364;47.0268;47.9674;36.2706;36.996;10.8086;11.0248;8.5031
02/01/2021;;210.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/01/2021;;210.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/01/2021;162.1426;210.0;;;132.2857;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/01/2021;162.1742;210.0;;;132.3007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/01/2021;162.6033;210.0;;;132.2515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/01/2021;162.7502;210.0;;;132.2151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/01/2021;161.9725;210.0;;;132.585;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/01/2021;;210.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/01/2021;;210.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/01/2021;161.6688;210.0;;;132.7548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/01/2021;161.4044;210.0;;;132.7066;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/01/2021;161.8523;210.0;;;132.4703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/01/2021;161.1543;210.0;;;132.7793;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/01/2021;161.1715;210.0;;170.0;132.7552;225.0;225.0;180.5985;184.2105;130.0;130.0;104.3435;106.4304;192.905;196.7631;149.0983;152.0803;23.0227;23.4832;17.7945;18.1504;26.5329;27.0636;20.5076;20.9178;46.8158;47.7521;36.1844;36.9081;19.272;19.6574;14.8955;15.1934;63.6868;64.9605;49.2242;50.2087;45.8399;46.7567;35.4302;36.1388;1.6552;1.6883;1.2794;1.305;132.4511;135.1001;102.3728;104.4203;47.2272;48.1718;36.5024;37.2324;10.9802;11.1998;8.6564
16/01/2021;;210.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/01/2021;;210.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/01/2021;160.6663;210.0;;;133.0459;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/01/2021;160.9327;210.0;;;132.9308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/01/2021;161.2192;210.0;;;132.7672;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/01/2021;161.0841;210.0;;;132.8036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/01/2021;161.344;210.0;;;132.7006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/01/2021;;210.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/01/2021;;210.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/01/2021;161.4428;210.0;;;132.64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/01/2021;160.9759;210.0;;;132.9006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/01/2021;161.381;210.0;;170.0;132.6764;225.0;225.0;181.4427;185.0716;130.0;130.0;103.5694;105.6408;193.1357;196.9984;149.2558;152.2409;23.2194;23.6838;17.944;18.3029;26.4902;27.02;20.4717;20.8811;46.7581;47.6932;36.1348;36.8575;19.1489;19.5319;14.7984;15.0944;63.6707;64.9441;49.2049;50.189;45.79;46.7058;35.3866;36.0943;1.6491;1.6821;1.2744;1.2999;131.3941;134.0219;101.5417;103.5725;47.1716;48.115;36.4543;37.1834;10.9322;11.1509;8.6174
28/01/2021;160.8392;210.0;;;132.9854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/01/2021;160.9647;209.5;;;132.9188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/01/2021;;209.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/01/2021;;209.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/02/2021;161.1075;209.0;;171.0;132.8338;225.0;225.0;181.6107;185.2429;133.0;133.0;103.3746;105.4421;191.9448;195.7837;148.0943;151.0562;23.9251;24.4036;18.4593;18.8285;26.6036;27.1356;20.5259;20.9364;46.851;47.788;36.1477;36.8707;19.1815;19.5651;14.7994;15.0954;63.7382;65.0129;49.1769;50.1604;45.8825;46.8001;35.4005;36.1085;1.6407;1.6735;1.2659;1.2912;131.3915;134.0194;101.3746;103.4021;47.2712;48.2166;36.4719;37.2013;10.9449;11.1638;8.6134
02/02/2021;160.6309;209.0;;;133.0883;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/02/2021;160.3461;209.0;;;133.2276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/02/2021;160.1066;209.0;;;133.361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/02/2021;159.7756;209.0;;;133.5246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/02/2021;;209.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/02/2021;;209.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/02/2021;160.4343;209.0;;;133.1792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/02/2021;160.7248;209.0;;;133.0338;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/02/2021;161.1365;209.0;;;132.7975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/02/2021;161.0219;209.0;;;132.8399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/02/2021;160.9871;209.0;;;132.8824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2021;;209.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/02/2021;;209.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/02/2021;161.1795;209.0;;171.0;132.7673;225.0;225.0;184.9529;188.652;133.0;133.0;105.2021;107.3061;192.841;196.6978;149.3572;152.3443;24.6549;25.148;19.0954;19.4773;26.5767;27.1082;20.5839;20.9956;46.727;47.6615;36.1905;36.9143;19.2059;19.59;14.8752;15.1727;63.2765;64.5421;49.0083;49.9885;45.7648;46.6801;35.4453;36.1542;1.6288;1.6613;1.2615;1.2867;133.6448;136.3177;103.5091;105.5793;47.1163;48.0586;36.492;37.2218;10.989;11.2088;8.6813
16/02/2021;161.1582;209.0;;;132.7552;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/02/2021;160.6243;209.0;;;133.0277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/02/2021;160.3931;209.0;;;133.1671;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/02/2021;160.9451;209.0;;;132.8642;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/02/2021;;209.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/02/2021;;209.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/02/2021;160.9813;209.0;;;132.8338;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/02/2021;161.33;209.0;;;132.64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
